title,url,stars,text
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Great time had, awesome sunset, amazing buffet."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"departs from dock 2 stokes hill wharf , I strongly recommend the sunset buffet 2.5 hour dinner cruise. A casual setting to relax and take in the breathtaking Darwin coast line.  Your in safe hands with both husband and wife on deck offering a buffet dinner with side/s , yummy cheesecake & refreshing drinks at the bar. Consistently good service"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Wonderful experience great service and great food well worth it.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Staff are Great. 1 Drink per person included.Reasonable Drink Prices after that. Very informative commentary by the Captain. Great Canapes and excellent 2 course Buffet meal.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Absolutely the best way to finish off our time in Darwin. Darren, Michelle, Rosa and Feng Feng are the perfect hosts, informative commentary, good fresh food (plenty of prawns for seconds) and a beautiful sunset. Nice big twin hull boat, plenty of room inside and out. Thanks a million, job well done, only cruise to do. Also best of luck with Lightning McQueen on the variety bash. Excellent choice of music too."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,1,"They certainly do not live upto their advertising. The Canapes came out and in the end had to chase the waitress for some,  then the buffet the beef was dried out and the chicken just as bad, the salads were tasteless and only two prawns per person, but you could go back for more but good luck with that.  The cruise itself was nice butv you could not hear the commentary very clearly. Said something to one of the staff and the response was ""oh well you can get something on your way home"" Very very disappointing."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Sensational evening great fresh food varying friendly staff will recommend to family and friends
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Great variety of food.
Amazingly friendly staff
Great knowledge of area
Amazing view of sunset
Great value for money."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,"Great night, well worth the experience food was great except the plates were way too small they were more like bread and butter plates.  They had so much food left over so you would think they could upgrade the plate size.  We would defiantly recommend this cruise as it was so nice and relaxing way to experience the Darwin Harbour."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,"Enjoyable! Could improve with music and updating speakers so that commentary can be easily heard from top deck.
Canopes could be served n pass around a little more for what's charged!"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Best night out. Fish & Chips were delish and the whole experience on the boat and the sunset was amazing. Its a family bussiness and they know their stuff. I would highly recommend this adventure to all that visits Darwin.10 out of 10
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Fantastic cruise, Michelle and crew were great nothing was a problem, our group of 8 enjoyed a beautiful buffet meal, Michelle managed to sqeeze another couple on whom we hadn't seen for 12 months at the very last last moment, if you want a beautifully organized dinner cruise then this is the one, thanks again Michelle and crew for an unforgettable evening.  5 STARS"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Absolutely fantastic
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Eine Rundfahrt bei Sonnenuntergang und Essen super Aussicht
Das Menü wahr fabelhaft"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"A stellar and wonderful cruise if you're visiting Darwin, don't miss this one. We opted for the sunset cruise and it was a really nice time of the day, comfy & beautiful. If you're driving there's free parking right at the wharf. The boat had ample seating and a free welcome beer was so nice to start our cruise. The captain and his family were so nice and hospitable in taking good care of all of us, with a really informative guide of the waterfront & nibbles along the way. Our only regret was not taking the buffet option which looked really good and would have happily paid it if we knew how good it was. My daughter loved the fish feeding towards the end and we all left the cruise happy. Well done guys and keep up with the great work you're doing."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Absolutely fabulous cruise. Very informative of Darwin and the harbour. Happy, hardworking staff.  Glass of wine or beer on arrival with shared canape platters.  The dinner is great if you choose to do that.  Fish feeding too.  Highly recommended."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Our family of five  (children under 11 years) had a wonderful night on the Spirit of Darwin. It was an amazing way to see and photograph the sunset while relaxing and enjoying a beautiful dinner. This experience was suitable for the whole family. Thank for a great night!
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"One of the best experiences we’ve had in Darwin & NT! The food was a buffet dinner, with delicious fresh seafood (prawns & oysters) and very nicely cooked meats & vegetables. The staff were super funny, especially the guy who gave the story of Darwin & its origins. The sunset is the best we’ve seen from any look out in Darwin, so we highly recommend to sit on the outside deck, not on the inside if you don’t mind having no aircon. Overall a fantastic experience!"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,3,"It was okay, I think a update on the buffet choices would be great."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,"Wonderful and informative hosts, delicious food and a gorgeous sunset, what more could you ask for? Spirit is starting to show her age but the only downside. I'd recommend this trip to visitors."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,This is also one very important must do experience here in Darwin. Evening Sunset Dinner c Cruise on Spirit of Darwin
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Excellent sunset cruise. Views amazing. Crew was friendly and efficient. A must do when in Darwin.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"The cruise was a must do, we lucked in with a summer storm rolling through.  The top deck is definantly the spot as it keeps the fresh air on your face and doesnt obstruct the views"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Mind blowing
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Great commentary, very informative. Relaxed atmosphere. Best sunsets in Australia/the world. Great food!"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Absolutely fantastic would highly recommend doing it if in Darwin the people where so friendly and the dinner is worth the extra few dollars will recommend to anyone who is going to Darwin.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,A great way to see Darwin from the water. Good food as well. Altogether a great thing to do.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Fantastic cruise, great fish,chips & wine, very friendly staff. 😀😀"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,Absolutely beautiful way to spend an evening in Darwin
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Must do.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Great cruise, good friendly staff, quick service"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Great scenery, great boat and a fantastic family running it. The skipper was very informative and was great with the boat maneuvering it for the best possible photo opportunities. Will definitely be doing this again."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Beautiful cruise, lovely food and friendly staff"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,"Opted to book for the cruise as a date it was a fantastic choice! Truly enjoyed the 2.5 ride which entailed watching the sunset, loads of photo opportunities, a lovely dinner, feeding a couple of batfish and all of it accompanied by great commentary on Darwin by the captain."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Super romantic experience.. the most beautiful sunset i ever enjoyed. Nice food.. friendly staff.. they also very informative about historical places that we pass trough. Will cruising again definitely!
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,4,Fantastic loved our little trip. I have done this tour 4 times with family and friends
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"First experience on cruise, it was a cozy cruise and friendly staff. It offered many types of beverages and free snacks too. It was enjoyable cruising trip after all."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Nice sunset, great staffs, great experience."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,Had a good time with the kid watching the sunset from this ship and feeding batfish. Great hospitality.
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"This was my first experience cruising and everything is perfect ! Good food, nice trip, staff are really friendly and helpful. The boat is really clean and tidy, comfy. I ll be back soon for next trip. Thank you Michelle and staffs."
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,"Did the sunset cruise, we had awesome experience and is great value for money (kids were for free in wet srsson) Darren was a great skipper and very informative and knowledgeable about Darwin. 5 stars"
Spirit of Darwin Sunset Dinner Cruise | Darwin’s most affordable Dinner cruise,https://www.google.com/maps/search/?api=1&query=Spirit%20of%20Darwin%20Sunset%20Dinner%20Cruise%20%7C%20Darwin%E2%80%99s%20most%20affordable%20Dinner%20cruise&query_place_id=ChIJESgQdhuRwCwR-dBkK4jB5fE,5,
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,"This cruise was outstanding. We were on top deck with gaze n graze. The food was amazing n so was the service. Not to forget the sunset which was spectacular, thanks for an unforgettable evening."
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,3,"De boot Chatles Darwin ZEER ONTGOOCHELEND ALS JE BINNEN ZIT. 😠 Je kan niet kiezen waar je zit. 😠 binnen is het veeeeel te warm en is het een overvolle refter , MET NIETS van gezelligheid. 😠 Met EEN CHAOTISCH buffet. 😠 En daardoor passagier en personeel steeds tegen je botsen waar je zit om te passeren, de doorgangen zijn veel te smal zijn. 😠 ALLEEN als je buiten kan zitten is het aangenaam. 😠 Het eten is wel vers. 😠 Vandaar een 3 ster. 😠 Bij het buitengaan nemen ze de mensen die een goede plaats hadden om te vragen voor direct een revieuws te maken op ipad, zodat ze hun verhaal manipuleren. 😠 ALS JE BINNEN ZIT, IS HET VOOR MIJ EEN TOERISTEN VAL. 😠😠😠"
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,1,"Not impressed, the expense certainly did not match the experience.  Aircon was a joke as was the food, too bad the food we got didn't match the food in the picture on the brochure, definitely would not recommend to our friends coming up in a few weeks.."
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,"By far the best dinner cruise I have done and a MUST do for any SOLO travellers!! For most solo travellers eating out isn’t always the best experience as most places don’t know what to do with you however this is not the case with the Charles Darwin buffet sunset harbour cruise!
Tonight I had the pleasure of sitting at my own table at the very front of the ship with 3 other solos next to me, it was great company while still making it about your individual experience and not turning it into a group booking - not to mention we clearly had the best seats on board!🤩
The food was great and all the staff were amazing! I do have to make a special mention to one of the crew tho - Lidia - what an absolute gem! Not only was she attentive to what anyone needed but she made the entire experience feel very personal! If she wasn’t working she would have made a great addition to the solo front row! 🤩🤩"
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,Very happy. We sat up top and the view was beautiful. Nice music and generous platters with local produce. I had the gourmet and my daughter had the garden platter. If you love meat go for the gourmet one. The weather was calm and warm. It was lovely watching as the sun set and Darwin City lights began to twinkle. This is my third time (in a span of 25 years). It's a must for me when I visit NT.
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,Lidia was amazing! She went above and beyond to make our night memorable. She’s very personable and charming. Thank you for a wonderful evening 🤗
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,"The sunset views on the cruise were absolutely beautiful and the boat ride was calm and relaxing. Staff were friendly and the overall vibe was really nice.
I really enjoyed the food but if I had to comment one thing it would be adding more variety – especially hot meal options would really enhance the overall experience and make it feel more like a premium sunset dinner cruise.
Overall my experience was great and I would recommend to family and friends."
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,Amazing cruise! Would highly recommend to all my friends and family. Gabby in the office was extremely helpful
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,4,"Part of a tour package, we did the sunset dinner cruise on a Tuesday night.

Boat left Dock 3 & check-in was very quick, then shown to a window table on lower level.

Full bar service - apparently there was table service but easier to go bar. Quality of wines quite good. Lots of can/bottles to select from

Food was buffet style - prawns, kangaroo, barra, salads, veges - quite good  barra was excellent.  Good selection of dessert & some fruit.

Scenery was nice, pre & post sunset. Didn't get much commentary regarding where we were. Disembarking was quick.

Stokes wharf very convenient for transport & lots of restaurants/bars to entertain post & pre cruise"
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,5,"Interstate visitors, booked the sunset cruise gaze & graze option. Arrived early enough & followed instructions given to us to head to wharf 3, lots of people waiting with some having a dinner booking & others doing same as us. Boat has 3 levels -dining on 1st & 2nd level, G&G on the sun deck. Boarding was a bit chaotic with inpatient people & the walk down the jetty is very steep but has handrails & slip resistant tread, they managed to get everyone on board. Staff were all friendly & service was hectic for them in that first 30 mins or so with everyone wanting drinks given it was still hot in the afternoon. 6pm departure & around 7pm we had our individual gourmet platters, there was so much food on them, we could not get through it all. We sailed at a good pace & was able to enjoy all the sights along the way & staff were attentive to any needs.  Bar tabs finalised at your table & docked back around 8pm. Would highly recommend this sunset cruise to anyone looking for a great night in the water & wants to see the amazing sunsets the NT has to offer. We were staying at Adina apartments & we walked down to pier before & after cruise (10mins). Thanks to all the staff for making it a great cruise."
Darwin Harbour Cruises,https://www.google.com/maps/search/?api=1&query=Darwin%20Harbour%20Cruises&query_place_id=ChIJESgQdhuRwCwRFndlTdywI2E,4,"Really great experience cruising the harbour watching the sun set. We did the grazing option and it was really good. If you choose that, you get allocated a table on the top open deck, which was excellent. Peopleove around to get a sunset pic which is fine, although the wannabe influencers can be a tad annoying.  Definitely worth while experience."
