"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Aiden Tieu",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-07-26T00:16:04.384Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xSUVNVWTFWUzFPY1ZoVlVrWkNPSFpwTTA1alIwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSUVNVWTFWUzFPY1ZoVlVrWkNPSFpwTTA1alIwRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOlRQSUY1VS1OcVhVUkZCOHZpM05jR0E%7C%7C?hl=en","114198721254121364451","383","https://lh3.googleusercontent.com/a-/ALV-UjXCGiC6k2eQ3vGWqzLZ58fAgdgZWIJYh3FCl8qOmXtkwkRRfMVwcQ=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/114198721254121364451?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","Great place for market food and gifts",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Angela Kennedy",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-07-25T11:04:29.628Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT25Ga016RjBTV00xTm01d1VWOUhiVkp6TkZRMU5uYxAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CwKVp8t_RA9a6PPRF6tBEZBdJbcdG013r1Zzi5b3W_qZikgy2sfjTVmX01lyDx2JFz21j9FOHevk7SBH65zD_7eRvjW6rCnbYOMKBdjxIoQfSf0ALsCQzBa6kVKIQcXpRItTuXDRbxV2aV","https://lh3.googleusercontent.com/geougc-cs/AB3l90B9WhmZJBwpQr-5qp7KR9ikQZwRYbhSRxxCmlYY-eTodPBgVPE7Lk_7nEPcLltV2clAv4AN3WyPkE5d_5ddpZ8oant0wbwtT1K3H6acZVCJveZbXRGcY7zYrXjBmy7tjEidwQsL-gKC2cU","https://lh3.googleusercontent.com/geougc-cs/AB3l90Df-QQ6bXndndo0VO-cz_8YvnE9ECyk0n56w66dpz4Dk_S8k9P3MGhusGOsD_Z4AZ6iRj-L0TXXIM5fULLbf8C6lVfsipPo-DnXuD7T-sTWEA1zq0mZmkzmZ1Z9lRyhlStcmlDdLbGd-him",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Ga016RjBTV00xTm01d1VWOUhiVkp6TkZRMU5uYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOnFkMzF0SWM1Nm5wUV9HbVJzNFQ1Nnc%7C%7C?hl=en","111030122325510619061","205","https://lh3.googleusercontent.com/a/ACg8ocKnKpnfOfaLpL00baUpgUjXrQW1PivNnY_bWhNoZ-jEJUBJpA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/111030122325510619061?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","4","Northern Territory","3/3 Vickers St","false","Great market, we brought jewellery and some rocks from local area, we ate this delicious hotdog & cheese on a stick",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Terry Mieglich",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-07-25T10:45:30.508Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT205emVVWnRabk5GY0hCelZYcHpiRE5xYWpCeU9WRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205emVVWnRabk5GY0hCelZYcHpiRE5xYWpCeU9WRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOm9zeUZtZnNFcHBzVXpzbDNqajByOVE%7C%7C?hl=en","115742692940639184723","21","https://lh3.googleusercontent.com/a/ACg8ocJgLV_rjfRLYmKMEjgmDCzRUtqMdYDPVrsFoDYgdgMpnvY9Lw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115742692940639184723?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory","3/3 Vickers St","false","To crowded for me.Could hardly even walk around .Didn't stay long.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Robert Kneebone",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-07-24T14:11:55.610Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xkdmMxbDRlVU5OV2kwNGVuQkVSMWswVFRKQk1IYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkdmMxbDRlVU5OV2kwNGVuQkVSMWswVFRKQk1IYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOldvc1l4eUNNWi04enBER1k0TTJBMHc%7C%7C?hl=en","101776711465071673090","258","https://lh3.googleusercontent.com/a/ACg8ocL_2BF4V_7HDtjH_vJXM0tpicW0VUav-b56Ul8sCuG6cUjnww=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101776711465071673090?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory","3/3 Vickers St","false","We got there reasonably early but still struggled to find a parking spot close by. The food stalls looked to have some amazing dishes, and there was a variety of other stalls, but there were a lot of people in a small area.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Diana S",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"a month ago","2025-07-24T05:18:41.412Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT21oQ2NVdGtVbGQzVWt0Vk9VaENTVGxLTkZaeFFuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oQ2NVdGtVbGQzVWt0Vk9VaENTVGxLTkZaeFFuYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOmhCcUtkUld3UktVOUhCSTlKNFZxQnc%7C%7C?hl=en","111835943685788869454","87","https://lh3.googleusercontent.com/a-/ALV-UjWD0bASWQxJ1uBYCfF2y_txROXYksDHn-rt76gCNloei3aAJ-EIlw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111835943685788869454?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","false","en","0","-12.4316104","130.8446143","Leticia Bassler",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-21T08:25:22.649Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2paMWRERnNjSFZ0V2w5eGJVMUdSa1pOWDBWQlZrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paMWRERnNjSFZ0V2w5eGJVMUdSa1pOWDBWQlZrRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOjZ1dDFscHVtWl9xbU1GRkZNX0VBVkE%7C%7C?hl=en","117370395627021172768","12","https://lh3.googleusercontent.com/a-/ALV-UjUcsa_gcyJt141xDSAhuaK908lBALNzjmbhplOu0f8SoUMi7ncy=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117370395627021172768?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Lynette Robberts",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-21T02:32:39.664Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pOVlFqaGljMVpvZW0xWFJtcGxPRVZPUWxGbmNrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOVlFqaGljMVpvZW0xWFJtcGxPRVZPUWxGbmNrRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOjNVQjhic1Zoem1XRmplOEVOQlFnckE%7C%7C?hl=en","112785390501787058538","30","https://lh3.googleusercontent.com/a-/ALV-UjVpr7gRooVFKZ3hREpMCBVUISznteL6JW5OnMQ1pXBJwy64BaxY=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/112785390501787058538?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false","Visited Purple Lady for our weekly Laksa.  Arrived at 7:50am.  No queue and only a short wait for our order.  Plenty of parking close to stalls when arriving early.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","marguerite sparkes",,"en","false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-19T18:24:04.449Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT201NWJFMWtRVEZPYWtwRFFrOHpPR1l6YUVWVWVtYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201NWJFMWtRVEZPYWtwRFFrOHpPR1l6YUVWVWVtYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOm55bE1kQTFOakpDQk8zOGYzaEVUemc%7C%7C?hl=en","111710622331137453460","216","https://lh3.googleusercontent.com/a-/ALV-UjV5QHSqVkW3m1dpENWOx0G63cm2m4QDK2Io1Q-NlmYhR2oSDFd1=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111710622331137453460?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","3","Northern Territory","3/3 Vickers St","false","Bit too overcrowded for me. Basically food and vegetables only.",,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","false","en","0","-12.4316104","130.8446143","Dhruv Patel",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-14T08:37:54.339Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xGQ1lVSlRaVXhJZEVob2MyODBSRlJoTmt0VlNIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGQ1lVSlRaVXhJZEVob2MyODBSRlJoTmt0VlNIYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOlFCYUJTZUxIdEhoc280RFRhNktVSHc%7C%7C?hl=en","102438031269961421685","2","https://lh3.googleusercontent.com/a-/ALV-UjVwETCnIOGR5QQGYBbxHmsA3xUYo0o6FxngWiolVCI-wXC-1P7F=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102438031269961421685?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Kathy McMorrow",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-13T11:12:59.900Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT200dFpITlVNalYzZDNScGFFVk5Wbk5HYTA4NVVYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200dFpITlVNalYzZDNScGFFVk5Wbk5HYTA4NVVYYxAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOm4tZHNUMjV3d3RpaEVNVnNGa085UXc%7C%7C?hl=en","111892360171892153038","19","https://lh3.googleusercontent.com/a/ACg8ocIPHMZKd4iySgr1_q2kpxz88qt6e_JRQ-iNugGib8WeE1kb9Q=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111892360171892153038?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
"3/3 Vickers St, Parap NT 0804, Australia","Farmers' market","Clothing store","Craft store","Food court","Fruit and vegetable store","Market","Massage therapist","Tourist attraction","Farmers' market","9678678612194162818","Parap","AU","0x2cc093d12bf0efe3:0x865192eaff00f882","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBF3HbcrMm6CUtVgYUFGSR5MGm14j-dL8wXxc_JjOwX4Besc4yuXMDNjHbmU4DImy5kN8MxBtyW_z1DWnp9Ji2812h4h1hkKGURYKcH451F4GvfwrLE-niMXxcrb3iK2kkOXZl=w426-h240-k-no","false","true","en","0","-12.4316104","130.8446143","Sal Williams",,,"false","ChIJ4-_wK9GTwCwRgvgA_-qSUYY","0804",,"2 months ago","2025-07-13T08:30:44.418Z",,,,"Ci9DQUlRQUNvZENodHljRjlvT21kVWMwZHZXVmxJYmtzd2J6SnVkMjFEZDBrdGRVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kVWMwZHZXVmxJYmtzd2J6SnVkMjFEZDBrdGRVRRAB!2m1!1s0x0:0x865192eaff00f882!3m1!1s2@1:CAIQACodChtycF9oOmdUc0dvWVlIbkswbzJud21Dd0ktdUE%7C%7C?hl=en","113910828072092576842","7","https://lh3.googleusercontent.com/a-/ALV-UjUYPmnbchCkMBg1bujTEM7NIRaCSTu89Cgx_MFXqR9KN8TPht4=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/113910828072092576842?hl=en","1917","2025-09-22T03:42:20.195Z","Direct Detail URL: https://www.google.com/maps/place/Parap+Village+Markets/@-12.4316104,130.8420394,17z/data=!3m1!4b1!4m6!3m5!1s0x2cc093d12bf0efe3:0x865192eaff00f882!8m2!3d-12.4316104!4d130.8446143!16s%2Fg%2F1wjwxy8h?entry=ttu&g_ep=EgoyMDI1MDkxNy4wIKXMDSoASAFQAw%3D%3D","5","Northern Territory","3/3 Vickers St","false",,,"Parap Village Markets","4.5",,"https://www.google.com/maps/search/?api=1&query=Parap%20Village%20Markets&query_place_id=ChIJ4-_wK9GTwCwRgvgA_-qSUYY",
